title,artist,average characters,uniqueness,num long words,im,like,na,got,oh,know,dont,love,get,go,baby,let,girl,make,wan,yeah,want,youre,cause,see,one,cant,gon,say,aint,time,never,right,take,way
smack that,akon featuring eminem,4.66878980892,0.477707006369,0.0,0.0,0.0031847133758,0.0350318471338,0.015923566879,0.00636942675159,0.0254777070064,0.0031847133758,0.0031847133758,0.0,0.0286624203822,0.0127388535032,0.0,0.00636942675159,0.0031847133758,0.0,0.0127388535032,0.0,0.0031847133758,0.0031847133758,0.00636942675159,0.0191082802548,0.00955414012739,0.0,0.0031847133758,0.0031847133758,0.0,0.0031847133758,0.0,0.0,0.0,0.0031847133758
one wish,ray j,4.29957805907,0.31223628692,0.0,0.0,0.00632911392405,0.00210970464135,0.0,0.0,0.0,0.0147679324895,0.0168776371308,0.0295358649789,0.0084388185654,0.00210970464135,0.0126582278481,0.0,0.0042194092827,0.0253164556962,0.0,0.00210970464135,0.00210970464135,0.0,0.0,0.00210970464135,0.137130801688,0.00210970464135,0.0,0.0,0.0,0.0105485232068,0.0084388185654,0.0168776371308,0.0042194092827,0.0042194092827
sugar were goin down,fall out boy,5.08955223881,0.303482587065,0.0,0.0,0.0199004975124,0.0,0.0,0.0,0.00497512437811,0.0,0.00497512437811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00497512437811,0.0199004975124,0.00497512437811,0.0,0.0348258706468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298507462687,0.0
gimme that,chris brown featuring lil wayne,4.73684210526,0.413533834586,0.0,0.0,0.00751879699248,0.0714285714286,0.0,0.0338345864662,0.00375939849624,0.0263157894737,0.00751879699248,0.0,0.0,0.0,0.0,0.00751879699248,0.00375939849624,0.00375939849624,0.0,0.0112781954887,0.0,0.0,0.00375939849624,0.00375939849624,0.0,0.0,0.0,0.0,0.0,0.0,0.00375939849624,0.0,0.00751879699248,0.0
i know you see it,yung joc,4.2258953168,0.407713498623,0.0,0.0,0.0192837465565,0.0440771349862,0.0,0.0137741046832,0.00275482093664,0.0964187327824,0.00275482093664,0.00550964187328,0.00826446280992,0.0220385674931,0.0,0.00275482093664,0.0,0.00826446280992,0.0,0.00275482093664,0.0358126721763,0.0,0.00275482093664,0.0853994490358,0.00550964187328,0.0,0.0,0.0,0.00550964187328,0.0,0.00275482093664,0.0,0.00550964187328,0.0
who says you cant go home,bon jovi featuring jennifer nettles,4.78494623656,0.344086021505,0.0,0.0,0.00358422939068,0.00716845878136,0.0,0.0,0.0,0.00358422939068,0.0,0.0,0.00358422939068,0.089605734767,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172,0.0,0.0,0.0,0.0358422939068,0.0716845878136,0.0,0.0716845878136,0.00716845878136,0.00358422939068,0.00358422939068,0.0,0.0143369175627,0.0
too little too late,jojo,4.67326732673,0.405940594059,0.0,0.0,0.019801980198,0.0445544554455,0.00990099009901,0.0049504950495,0.0,0.0841584158416,0.039603960396,0.00990099009901,0.0,0.0049504950495,0.0049504950495,0.0049504950495,0.0,0.0,0.0049504950495,0.0049504950495,0.0,0.0,0.00990099009901,0.0,0.0,0.0247524752475,0.0049504950495,0.0594059405941,0.0,0.0049504950495,0.0,0.0247524752475,0.0049504950495,0.0049504950495
touch it,busta rhymes,4.84931506849,0.449315068493,0.0,0.0,0.00821917808219,0.0027397260274,0.0027397260274,0.00547945205479,0.0,0.0109589041096,0.0027397260274,0.0,0.013698630137,0.0027397260274,0.0,0.00821917808219,0.0,0.0027397260274,0.0027397260274,0.0,0.0,0.0,0.00821917808219,0.0191780821918,0.0027397260274,0.0027397260274,0.0,0.0,0.0,0.0027397260274,0.0,0.0,0.0,0.0027397260274
rompe,daddy yankee,4.26453488372,0.421511627907,0.0,0.0,0.0,0.0,0.0523255813953,0.0,0.0174418604651,0.0,0.0,0.0,0.00581395348837,0.0174418604651,0.00581395348837,0.00581395348837,0.0,0.0,0.0,0.00581395348837,0.0,0.0,0.0,0.0,0.00290697674419,0.0,0.0,0.0,0.0,0.0,0.0,0.00872093023256,0.0,0.0116279069767
dej`a vu,beyonce featuring jayz,4.95175438596,0.649122807018,0.0,0.0,0.0350877192982,0.0394736842105,0.0,0.00877192982456,0.0,0.0175438596491,0.0263157894737,0.0,0.0175438596491,0.0219298245614,0.0131578947368,0.0131578947368,0.00877192982456,0.00877192982456,0.0,0.0,0.0175438596491,0.00877192982456,0.0175438596491,0.0131578947368,0.00438596491228,0.030701754386,0.00438596491228,0.0,0.0,0.0,0.0,0.0,0.00438596491228,0.0
life is a highway,rascal flatts,4.78947368421,0.468421052632,0.0,0.0,0.00526315789474,0.0105263157895,0.0631578947368,0.0,0.0,0.0105263157895,0.0,0.00526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0631578947368,0.00526315789474,0.0,0.0368421052632,0.0,0.0,0.00526315789474,0.0105263157895,0.0,0.0,0.00526315789474,0.00526315789474,0.0,0.0,0.0,0.0315789473684
call me when youre sober,evanescence,4.9512195122,0.634146341463,0.0,0.0,0.0121951219512,0.0,0.0,0.0,0.0,0.0,0.0365853658537,0.0,0.0121951219512,0.0,0.0,0.0121951219512,0.0,0.0365853658537,0.0,0.0,0.0487804878049,0.0487804878049,0.0121951219512,0.0,0.0,0.0243902439024,0.0,0.0,0.0,0.0121951219512,0.0243902439024,0.0,0.0121951219512,0.0
jesus take the wheel,carrie underwood,4.60273972603,0.643835616438,0.0,0.0,0.041095890411,0.00684931506849,0.0,0.00684931506849,0.0342465753425,0.00684931506849,0.0,0.0,0.0,0.0205479452055,0.013698630137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013698630137,0.00684931506849,0.0205479452055,0.013698630137,0.0,0.0,0.0,0.0205479452055,0.0,0.0,0.0616438356164,0.0205479452055
show stopper,danity kane featuring yung joc,4.73936170213,0.367021276596,0.0,0.0,0.0,0.00797872340426,0.0,0.0,0.031914893617,0.0,0.0106382978723,0.0,0.0,0.00265957446809,0.00265957446809,0.0,0.0212765957447,0.0265957446809,0.0,0.00265957446809,0.0,0.0,0.00265957446809,0.0212765957447,0.0132978723404,0.0,0.00531914893617,0.00265957446809,0.00797872340426,0.0372340425532,0.00797872340426,0.00265957446809,0.0,0.0
get up,ciara featuring chamillionaire,4.34294871795,0.471153846154,0.0,0.0,0.0192307692308,0.0128205128205,0.0,0.0192307692308,0.0,0.0160256410256,0.0160256410256,0.00641025641026,0.0192307692308,0.0,0.0160256410256,0.0128205128205,0.0,0.00320512820513,0.0,0.0,0.00641025641026,0.00641025641026,0.00320512820513,0.0128205128205,0.0128205128205,0.0160256410256,0.0,0.00641025641026,0.00641025641026,0.00961538461538,0.0,0.00320512820513,0.00320512820513,0.0288461538462
we be burnin,sean paul,4.36,0.345,0.0,0.0,0.0025,0.0,0.0175,0.0325,0.0,0.005,0.025,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0175,0.005,0.0,0.0,0.0,0.0075,0.0025,0.0,0.0075,0.0125,0.0,0.0125,0.0,0.0025,0.0075,0.0
hate me,blue october,5.01025641026,0.676923076923,0.0,0.0,0.00512820512821,0.025641025641,0.0,0.0,0.0,0.0,0.00512820512821,0.00512820512821,0.0,0.00512820512821,0.0102564102564,0.0,0.0,0.0153846153846,0.0,0.0153846153846,0.0102564102564,0.0,0.0,0.0153846153846,0.0153846153846,0.0,0.0,0.0102564102564,0.0,0.0,0.0307692307692,0.0,0.0102564102564,0.0410256410256
you and me,lifehouse,5.28735632184,0.494252873563,0.0,0.0,0.0114942528736,0.0,0.0,0.0114942528736,0.0,0.0574712643678,0.0574712643678,0.0,0.0,0.0114942528736,0.0,0.0,0.0,0.0,0.0,0.0,0.0114942528736,0.0,0.0,0.0,0.0,0.0804597701149,0.0,0.0114942528736,0.0,0.0,0.0229885057471,0.0114942528736,0.0,0.0
beep,pussycat dolls featuring william,3.97406340058,0.236311239193,0.0,0.0,0.028818443804,0.0028818443804,0.0115273775216,0.0374639769452,0.0028818443804,0.00864553314121,0.0403458213256,0.0,0.00576368876081,0.00576368876081,0.0,0.0028818443804,0.014409221902,0.0,0.0,0.0,0.0345821325648,0.0345821325648,0.014409221902,0.0,0.0028818443804,0.0,0.0,0.0,0.014409221902,0.0,0.0,0.0,0.0,0.0028818443804
i think they like me,dem franchize boyz featuring jermaine dupri da brat and bow wow,4.57235421166,0.682505399568,0.0,0.0,0.0323974082073,0.0323974082073,0.00215982721382,0.0129589632829,0.00431965442765,0.00863930885529,0.0151187904968,0.00431965442765,0.00647948164147,0.00431965442765,0.0,0.0,0.0,0.00215982721382,0.00215982721382,0.0,0.00863930885529,0.0,0.00215982721382,0.00215982721382,0.0151187904968,0.00215982721382,0.00215982721382,0.0,0.0107991360691,0.0,0.0,0.00863930885529,0.00215982721382,0.00431965442765
say goodbye,chris brown,4.23703703704,0.296296296296,0.0,0.0,0.00740740740741,0.0,0.0172839506173,0.0567901234568,0.0666666666667,0.0395061728395,0.0296296296296,0.00246913580247,0.00740740740741,0.0172839506173,0.00493827160494,0.00740740740741,0.0222222222222,0.0123456790123,0.00493827160494,0.00246913580247,0.00493827160494,0.00493827160494,0.0320987654321,0.00740740740741,0.00246913580247,0.00987654320988,0.0123456790123,0.0395061728395,0.00246913580247,0.041975308642,0.0345679012346,0.0395061728395,0.00246913580247,0.0197530864198
waiting on the world to change,john mayer,5.76258992806,0.496402877698,0.0,0.0,0.0,0.00719424460432,0.00719424460432,0.00719424460432,0.00719424460432,0.00719424460432,0.0143884892086,0.0,0.00719424460432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00719424460432,0.00719424460432,0.0143884892086,0.0,0.00719424460432,0.00719424460432,0.00719424460432,0.0,0.00719424460432,0.0,0.0,0.00719424460432
soul survivor,young jeezy featuring akon,4.74201474201,0.476658476658,0.0,0.0,0.022113022113,0.0,0.0,0.017199017199,0.0,0.014742014742,0.022113022113,0.0,0.019656019656,0.004914004914,0.0,0.004914004914,0.0,0.012285012285,0.0,0.039312039312,0.0,0.0,0.014742014742,0.0,0.0,0.002457002457,0.0,0.0,0.00737100737101,0.004914004914,0.002457002457,0.00737100737101,0.002457002457,0.002457002457
pump it,the black eyed peas,4.7790368272,0.399433427762,0.0,0.0,0.0,0.0056657223796,0.0113314447592,0.0056657223796,0.0509915014164,0.0028328611898,0.0056657223796,0.0,0.0056657223796,0.0056657223796,0.00849858356941,0.0113314447592,0.0056657223796,0.0028328611898,0.0113314447592,0.0028328611898,0.0,0.0,0.0028328611898,0.0,0.0,0.0,0.0,0.0198300283286,0.0028328611898,0.0,0.0,0.0169971671388,0.0,0.0
when im gone,eminem,4.73279352227,0.495951417004,0.0,0.0,0.0303643724696,0.0,0.0,0.0080971659919,0.0,0.0182186234818,0.0323886639676,0.00607287449393,0.00404858299595,0.0141700404858,0.0222672064777,0.0,0.0,0.0,0.0,0.00607287449393,0.0080971659919,0.00607287449393,0.00202429149798,0.00202429149798,0.0080971659919,0.00404858299595,0.00202429149798,0.00607287449393,0.00607287449393,0.0161943319838,0.0,0.0080971659919,0.0080971659919,0.0
hung up,madonna,4.53358208955,0.220149253731,0.0,0.0,0.141791044776,0.0,0.0,0.0,0.0,0.0149253731343,0.0149253731343,0.0,0.0,0.0559701492537,0.0261194029851,0.0,0.0,0.0,0.0,0.0,0.0,0.00373134328358,0.00373134328358,0.0,0.00373134328358,0.00373134328358,0.0,0.0261194029851,0.0,0.0485074626866,0.0,0.0,0.0,0.00373134328358
stay fly,three 6 mafia featuring young buck and 8ball  mjg,4.37652811736,0.596577017115,0.0,0.0,0.0220048899756,0.00977995110024,0.0171149144254,0.0342298288509,0.0,0.00977995110024,0.00244498777506,0.0,0.0171149144254,0.0,0.0,0.00488997555012,0.00977995110024,0.00488997555012,0.00733496332518,0.0,0.00244498777506,0.0,0.0122249388753,0.0,0.00733496332518,0.00244498777506,0.0122249388753,0.00244498777506,0.00488997555012,0.0,0.0,0.00733496332518,0.00244498777506,0.00244498777506
love,keyshia cole,4.72916666667,0.465277777778,0.0,0.0,0.0,0.0,0.0138888888889,0.0,0.0,0.0,0.00694444444444,0.0277777777778,0.0,0.0347222222222,0.0138888888889,0.0,0.00694444444444,0.00694444444444,0.0,0.0,0.00694444444444,0.0277777777778,0.0,0.0,0.0,0.0208333333333,0.0138888888889,0.00694444444444,0.00694444444444,0.00694444444444,0.0486111111111,0.0,0.0,0.0
when youre mad,neyo,4.50810810811,0.437837837838,0.0,0.0,0.0108108108108,0.0162162162162,0.0594594594595,0.0162162162162,0.00540540540541,0.0324324324324,0.0324324324324,0.0,0.027027027027,0.0,0.0378378378378,0.0,0.0,0.0378378378378,0.0594594594595,0.0,0.0,0.027027027027,0.0,0.0,0.0108108108108,0.00540540540541,0.0,0.0,0.0108108108108,0.0162162162162,0.0,0.0,0.0162162162162,0.0108108108108
why you wanna,ti,3.49641577061,0.286738351254,0.0,0.0,0.0089605734767,0.0161290322581,0.0555555555556,0.0089605734767,0.0,0.0089605734767,0.00179211469534,0.0179211469534,0.00179211469534,0.0555555555556,0.0,0.0,0.0,0.010752688172,0.0555555555556,0.0,0.0,0.0,0.0,0.00179211469534,0.00358422939068,0.0,0.0,0.00179211469534,0.00716845878136,0.00179211469534,0.0,0.0,0.00358422939068,0.00358422939068
stupid girls,pink,4.82426778243,0.393305439331,0.0,0.0,0.0167364016736,0.071129707113,0.0334728033473,0.0,0.0125523012552,0.0,0.0292887029289,0.0,0.0,0.0,0.0,0.0,0.0669456066946,0.0,0.0334728033473,0.0,0.0167364016736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00418410041841,0.0,0.00836820083682,0.0,0.00418410041841,0.0
feel good inc,gorillaz,4.96621621622,0.648648648649,0.0,0.0,0.00675675675676,0.00675675675676,0.0135135135135,0.0135135135135,0.0,0.00675675675676,0.0202702702703,0.027027027027,0.027027027027,0.0135135135135,0.0,0.0135135135135,0.0,0.0,0.0,0.0,0.00675675675676,0.0202702702703,0.0135135135135,0.00675675675676,0.0,0.00675675675676,0.0135135135135,0.0,0.0,0.0,0.00675675675676,0.0,0.0135135135135,0.00675675675676
do i make you proud,taylor hicks,5.98969072165,0.463917525773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103092783505,0.0,0.0,0.0,0.0,0.0,0.123711340206,0.0,0.0,0.0,0.0,0.0,0.0103092783505,0.0309278350515,0.0,0.0,0.0,0.0,0.0,0.0515463917526,0.0,0.0,0.0
for you i will confidence,teddy geiger,5.06164383562,0.506849315068,0.0,0.0,0.0616438356164,0.00684931506849,0.0547945205479,0.013698630137,0.0,0.0,0.0,0.0,0.00684931506849,0.0,0.0,0.0,0.0,0.0,0.0,0.00684931506849,0.0205479452055,0.00684931506849,0.00684931506849,0.0,0.0,0.0205479452055,0.0547945205479,0.0,0.0,0.00684931506849,0.0,0.0,0.0,0.00684931506849
irreplaceable,beyonce,4.85714285714,0.379591836735,0.0,0.0,0.00816326530612,0.00816326530612,0.0,0.00816326530612,0.0,0.069387755102,0.0244897959184,0.0,0.0326530612245,0.00408163265306,0.0244897959184,0.00408163265306,0.0,0.0,0.0,0.0,0.0,0.0163265306122,0.00408163265306,0.00408163265306,0.0163265306122,0.0,0.0,0.0,0.0,0.00408163265306,0.00816326530612,0.0,0.0,0.0
umbrella,rihanna featuring jayz,4.79225352113,0.404929577465,0.0,0.0,0.0,0.00352112676056,0.0,0.0,0.0,0.0140845070423,0.00352112676056,0.00352112676056,0.0,0.00352112676056,0.0140845070423,0.00704225352113,0.00352112676056,0.0,0.0,0.0,0.0,0.00352112676056,0.00352112676056,0.00352112676056,0.0,0.00352112676056,0.0,0.0,0.0,0.0,0.00704225352113,0.0,0.00352112676056,0.0
the sweet escape,gwen stefani featuring akon,4.59726962457,0.324232081911,0.0,0.0,0.00341296928328,0.00682593856655,0.0136518771331,0.0,0.0,0.0102389078498,0.00341296928328,0.0,0.0273037542662,0.0,0.00341296928328,0.0136518771331,0.0204778156997,0.0102389078498,0.0136518771331,0.00682593856655,0.00341296928328,0.00341296928328,0.00341296928328,0.00341296928328,0.0,0.0,0.0,0.00341296928328,0.0,0.00341296928328,0.0,0.0,0.00341296928328,0.00682593856655
big girls dont cry,fergie,4.56842105263,0.494736842105,0.0,0.0,0.0263157894737,0.0157894736842,0.0157894736842,0.0315789473684,0.0,0.0315789473684,0.0421052631579,0.0,0.0157894736842,0.0105263157895,0.0105263157895,0.0,0.0315789473684,0.0,0.0,0.0,0.0105263157895,0.00526315789474,0.00526315789474,0.0,0.0,0.0,0.0157894736842,0.0,0.0,0.0210526315789,0.0,0.0,0.00526315789474,0.0
before he cheats,carrie underwood,5.46987951807,0.487951807229,0.0,0.0,0.00602409638554,0.0,0.00602409638554,0.0,0.0240963855422,0.00602409638554,0.0120481927711,0.0,0.00602409638554,0.0,0.0,0.0,0.00602409638554,0.0,0.0,0.0,0.0,0.0,0.0120481927711,0.0,0.0,0.00602409638554,0.00602409638554,0.0,0.0,0.0301204819277,0.0,0.0180722891566,0.0,0.0
hey there delilah,plain white ts,4.55555555556,0.716666666667,0.0,0.0,0.0166666666667,0.0111111111111,0.0,0.0111111111111,0.0777777777778,0.0166666666667,0.0111111111111,0.00555555555556,0.0111111111111,0.0,0.0,0.0,0.0111111111111,0.00555555555556,0.0,0.0,0.00555555555556,0.00555555555556,0.0,0.00555555555556,0.00555555555556,0.00555555555556,0.0,0.00555555555556,0.0,0.0166666666667,0.00555555555556,0.00555555555556,0.00555555555556,0.0111111111111
i wanna love you,akon featuring snoop dogg,4.40836012862,0.491961414791,0.0,0.0,0.032154340836,0.0096463022508,0.0353697749196,0.0192926045016,0.0032154340836,0.0578778135048,0.0128617363344,0.0128617363344,0.0096463022508,0.0,0.016077170418,0.0,0.0064308681672,0.0032154340836,0.032154340836,0.0,0.0,0.0032154340836,0.0096463022508,0.048231511254,0.0,0.0032154340836,0.0064308681672,0.0,0.0032154340836,0.0,0.0,0.0064308681672,0.0064308681672,0.0032154340836
say it right,nelly furtado,4.57142857143,0.557142857143,0.0,0.0,0.0142857142857,0.0,0.0,0.0428571428571,0.0285714285714,0.0142857142857,0.1,0.0142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428571428571,0.0,0.0714285714286,0.0,0.0142857142857,0.0,0.0142857142857,0.0285714285714,0.0
glamorous,fergie featuring ludacris,5.59574468085,0.507092198582,0.0,0.0,0.0212765957447,0.0106382978723,0.0,0.0283687943262,0.031914893617,0.0141843971631,0.0106382978723,0.0,0.00354609929078,0.00709219858156,0.0,0.0106382978723,0.0,0.0,0.0,0.00709219858156,0.00354609929078,0.0,0.0,0.0,0.0,0.0,0.0,0.00354609929078,0.0106382978723,0.0,0.0,0.0,0.0106382978723,0.0
dont matter,akon,4.40229885057,0.236781609195,0.0,0.0,0.00229885057471,0.00229885057471,0.0666666666667,0.0505747126437,0.0551724137931,0.00229885057471,0.0413793103448,0.0252873563218,0.00459770114943,0.00689655172414,0.0,0.0,0.00229885057471,0.0,0.00689655172414,0.0229885057471,0.0229885057471,0.0,0.0436781609195,0.0367816091954,0.0,0.0,0.0597701149425,0.0,0.00459770114943,0.0,0.00229885057471,0.0298850574713,0.0,0.00229885057471
girlfriend,avril lavigne,4.72692307692,0.307692307692,0.0,0.0,0.0115384615385,0.05,0.0153846153846,0.0,0.0,0.0384615384615,0.0269230769231,0.0,0.00769230769231,0.0,0.0,0.0,0.0,0.00769230769231,0.00769230769231,0.00384615384615,0.0230769230769,0.00769230769231,0.0153846153846,0.00769230769231,0.0153846153846,0.0,0.00769230769231,0.00384615384615,0.0,0.00769230769231,0.0,0.0,0.0,0.107692307692
makes me wonder,maroon 5,5.38505747126,0.442528735632,0.0,0.0,0.0,0.0,0.0,0.0,0.0114942528736,0.0,0.0689655172414,0.0,0.0114942528736,0.0,0.0,0.0,0.0,0.0632183908046,0.0,0.0287356321839,0.00574712643678,0.0172413793103,0.0172413793103,0.0,0.00574712643678,0.0,0.0,0.00574712643678,0.0,0.0172413793103,0.0,0.0,0.0,0.00574712643678
party like a rockstar,shop boyz,4.49109414758,0.272264631043,0.0,0.0,0.0203562340967,0.178117048346,0.00254452926209,0.0,0.00254452926209,0.0152671755725,0.00254452926209,0.0,0.0,0.00763358778626,0.0,0.00254452926209,0.0,0.00508905852417,0.00254452926209,0.0152671755725,0.0,0.0,0.00254452926209,0.00508905852417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
this is why im hot,mims,3.69527896996,0.390557939914,0.0,0.0,0.124463519313,0.00858369098712,0.0,0.0107296137339,0.0,0.00858369098712,0.00214592274678,0.0,0.00643776824034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171673819742,0.0386266094421,0.00858369098712,0.0,0.0,0.0,0.0150214592275,0.0171673819742,0.0,0.00429184549356,0.0,0.00643776824034,0.0128755364807
its not over,daughtry,4.93650793651,0.492063492063,0.0,0.0,0.0,0.0,0.0,0.0,0.00793650793651,0.0,0.00793650793651,0.031746031746,0.015873015873,0.0,0.0,0.0634920634921,0.0,0.0238095238095,0.0,0.015873015873,0.0,0.031746031746,0.015873015873,0.00793650793651,0.031746031746,0.0238095238095,0.0,0.00793650793651,0.0,0.047619047619,0.0,0.0396825396825,0.00793650793651,0.0
the way i are,timbaland featuring keri hilson,4.23163841808,0.45197740113,0.0,0.0,0.0169491525424,0.0395480225989,0.0,0.045197740113,0.0,0.0,0.0225988700565,0.0169491525424,0.0395480225989,0.0169491525424,0.0338983050847,0.0112994350282,0.0225988700565,0.00564971751412,0.0,0.0169491525424,0.0282485875706,0.0,0.0282485875706,0.0112994350282,0.00564971751412,0.0112994350282,0.00564971751412,0.0,0.0395480225989,0.00564971751412,0.0,0.0,0.00564971751412,0.0395480225989
fergalicious,fergie featuring william,4.42519685039,0.354330708661,0.0,0.0,0.0236220472441,0.00787401574803,0.0131233595801,0.0262467191601,0.00524934383202,0.00524934383202,0.00262467191601,0.0,0.00787401574803,0.00787401574803,0.00524934383202,0.0,0.0209973753281,0.00787401574803,0.0131233595801,0.0,0.00524934383202,0.0,0.00524934383202,0.00262467191601,0.0,0.00787401574803,0.0,0.00524934383202,0.0131233595801,0.00262467191601,0.0,0.0,0.00262467191601,0.0
give it to me,timbaland featuring nelly furtado and justin timberlake,4.23745819398,0.454849498328,0.0,0.0,0.0301003344482,0.00334448160535,0.0234113712375,0.0100334448161,0.0,0.0066889632107,0.0133779264214,0.00334448160535,0.0100334448161,0.0066889632107,0.0,0.0066889632107,0.0066889632107,0.0,0.0167224080268,0.0,0.0,0.00334448160535,0.00334448160535,0.056856187291,0.00334448160535,0.00334448160535,0.0066889632107,0.0,0.0234113712375,0.0,0.0100334448161,0.00334448160535,0.0,0.0100334448161
what goes around comes around,justin timberlake,4.76748971193,0.283950617284,0.0,0.0,0.0082304526749,0.0,0.0185185185185,0.00205761316872,0.0,0.0123456790123,0.00617283950617,0.00205761316872,0.00205761316872,0.0987654320988,0.0205761316872,0.00205761316872,0.0123456790123,0.0082304526749,0.0123456790123,0.00617283950617,0.00205761316872,0.00617283950617,0.0123456790123,0.00205761316872,0.0,0.0144032921811,0.00617283950617,0.00617283950617,0.00411522633745,0.0082304526749,0.00205761316872,0.00205761316872,0.00205761316872,0.0390946502058
