title,artist,i,me,my,myself,we,our,ours,ourselves,you,your,yours,yourself,yourselves,he,him,his,himself,she,her,hers,herself,it,its,itself,they,them,their,theirs,themselves,what,which,who,whom,this,that,these,those,am,is,are,was,were,be,been,being,have,has,had,having,do,does,did,doing,a,an,the,and,but,if,or,because,as,until,while,of,at,by,for,with,about,against,between,into,through,during,before,after,above,below,to,from,up,down,in,out,on,off,over,under,again,further,then,once,here,there,when,where,why,how,all,any,both,each,few,more,most,other,some,such,no,nor,not,only,own,same,so,than,too,very,s,t,can,will,just,don,should,now,d,ll,m,o,re,ve,y,ain,aren,couldn,didn,doesn,hadn,hasn,haven,isn,ma,mightn,mustn,needn,shan,shouldn,wasn,weren,won,wouldn,NN,NNP,DT,IN,JJ,NNS,CC,PRP,VB,VBG,im,like,na,got,oh,dont,know,love,get,go,baby,wan,make,yeah,youre,cause,girl,see,want,cant,gon,one,let,aint,say,never,right,take,time,back,period,comma,colon,semi-colon,dash,single quote,double quotes,left paren,right paren,question mark,average characters,uniqueness,average words,num long words
dont forget about us,mariah carey,0.0306513409962,0.00383141762452,0.0191570881226,0.0,0.0172413793103,0.00191570881226,0.0,0.0,0.0325670498084,0.0172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00191570881226,0.0,0.0,0.0,0.0306513409962,0.0191570881226,0.0,0.00191570881226,0.0,0.0,0.0,0.0,0.00383141762452,0.0,0.0,0.0,0.0095785440613,0.00766283524904,0.0,0.0,0.0,0.0,0.00191570881226,0.0,0.00191570881226,0.0134099616858,0.0,0.0,0.00191570881226,0.0,0.00191570881226,0.0,0.00191570881226,0.0,0.0,0.0,0.00383141762452,0.0,0.0134099616858,0.0249042145594,0.00383141762452,0.00191570881226,0.0,0.0,0.0,0.0,0.0,0.0,0.00191570881226,0.00191570881226,0.0095785440613,0.00191570881226,0.0210727969349,0.0,0.0,0.0,0.00191570881226,0.0,0.0,0.0,0.0,0.0,0.0172413793103,0.00766283524904,0.0095785440613,0.0,0.0268199233716,0.00191570881226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095785440613,0.0,0.0,0.00574712643678,0.00191570881226,0.0,0.00766283524904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191570881226,0.0,0.0,0.00191570881226,0.0,0.0,0.0287356321839,0.00191570881226,0.0,0.0,0.0,0.0,0.0153256704981,0.00766283524904,0.0095785440613,0.0,0.0,0.00191570881226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,1.0,11.0,50.0,20.0,0.0,9.0,27.0,4.0,0.0184501845018,0.0110701107011,0.00738007380074,0.00369003690037,0.0,0.0959409594096,0.0110701107011,0.0147601476015,0.00369003690037,0.0147601476015,0.0627306273063,0.00738007380074,0.0,0.0,0.00369003690037,0.0,0.0,0.0184501845018,0.0147601476015,0.0147601476015,0.0,0.00738007380074,0.0258302583026,0.0,0.00369003690037,0.00369003690037,0.0,0.0,0.00369003690037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74538745387,0.365313653137,520.0,0.29889298893
sexy love,neyo,0.0349462365591,0.0349462365591,0.0349462365591,0.0,0.0188172043011,0.00537634408602,0.0,0.0,0.00806451612903,0.0134408602151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00268817204301,0.00537634408602,0.0,0.0,0.00268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00537634408602,0.0,0.0,0.0,0.0,0.00268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403225806452,0.0,0.0,0.0,0.00268817204301,0.0,0.0403225806452,0.0134408602151,0.0,0.00268817204301,0.0,0.0,0.0,0.0,0.0,0.010752688172,0.0,0.0,0.0,0.00268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00268817204301,0.0,0.0349462365591,0.0,0.00806451612903,0.00268817204301,0.0,0.0,0.010752688172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172,0.0,0.00268817204301,0.0,0.00268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00537634408602,0.00537634408602,0.00268817204301,0.0,0.0,0.0,0.0,0.0,0.0134408602151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,10.0,59.0,8.0,0.0,2.0,9.0,13.0,0.0131004366812,0.00436681222707,0.0,0.0,0.0349344978166,0.00436681222707,0.0218340611354,0.0698689956332,0.0,0.0,0.0829694323144,0.0,0.0131004366812,0.0,0.0,0.0,0.0480349344978,0.00873362445415,0.0,0.0131004366812,0.0,0.00873362445415,0.0,0.0,0.0218340611354,0.0,0.0,0.0,0.0,0.0393013100437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1615720524,0.296943231441,372.0,0.192139737991
u and dat,e40 featuring tpain and kandi girl,0.0298062593145,0.0193740685544,0.0119225037258,0.0,0.0,0.0,0.0,0.0,0.0730253353204,0.00596125186289,0.0,0.0,0.0,0.00149031296572,0.0,0.0,0.0,0.00149031296572,0.00298062593145,0.0,0.0,0.0,0.00149031296572,0.0,0.00298062593145,0.0,0.0,0.0,0.0,0.0119225037258,0.0,0.0,0.0,0.0149031296572,0.0476900149031,0.00149031296572,0.0,0.0,0.00149031296572,0.0,0.0,0.0,0.00149031296572,0.0119225037258,0.0,0.00149031296572,0.0,0.0,0.0,0.0149031296572,0.0,0.0,0.0,0.0208643815201,0.0,0.0208643815201,0.0596125186289,0.00596125186289,0.0,0.00149031296572,0.0,0.0,0.0,0.00149031296572,0.00298062593145,0.00298062593145,0.0,0.00149031296572,0.0193740685544,0.0,0.0,0.0,0.0,0.00298062593145,0.0,0.0,0.0,0.0,0.0,0.0774962742176,0.0,0.00298062593145,0.00298062593145,0.0178837555887,0.0,0.00894187779434,0.00149031296572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00447093889717,0.0,0.0,0.0,0.00149031296572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00149031296572,0.0,0.0,0.0,0.0,0.0,0.0,0.00298062593145,0.0,0.0,0.0,0.0,0.00149031296572,0.0,0.00149031296572,0.0,0.00149031296572,0.00149031296572,0.00298062593145,0.0,0.0134128166915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,11.0,54.0,14.0,0.0,0.0,25.0,30.0,0.0260586319218,0.0130293159609,0.0293159609121,0.00651465798046,0.0,0.00977198697068,0.0130293159609,0.00325732899023,0.0781758957655,0.00325732899023,0.0,0.00325732899023,0.0,0.00325732899023,0.0,0.0,0.00325732899023,0.00651465798046,0.00651465798046,0.00651465798046,0.0260586319218,0.0,0.00325732899023,0.00651465798046,0.0,0.0,0.00325732899023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78175895765,0.511400651466,662.0,0.293159609121
far away,nickelback,0.0522648083624,0.0348432055749,0.00348432055749,0.0,0.0,0.0,0.0,0.0,0.0905923344948,0.00348432055749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104529616725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00348432055749,0.0,0.00696864111498,0.00348432055749,0.0,0.0,0.0,0.0,0.0,0.00348432055749,0.0,0.00696864111498,0.01393728223,0.00348432055749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313588850174,0.00696864111498,0.00696864111498,0.0,0.0,0.0,0.0,0.0,0.00348432055749,0.0,0.0,0.0278745644599,0.0104529616725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0278745644599,0.0,0.00348432055749,0.0,0.00348432055749,0.0,0.01393728223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174216027875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00696864111498,0.0,0.0,0.0,0.01393728223,0.0,0.0243902439024,0.0,0.0,0.0,0.0,0.0,0.01393728223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,3.0,20.0,3.0,0.0,1.0,11.0,3.0,0.0126582278481,0.0,0.0,0.0,0.0,0.0126582278481,0.0379746835443,0.0189873417722,0.0,0.0379746835443,0.0,0.0,0.00632911392405,0.0,0.0,0.0379746835443,0.0,0.0126582278481,0.0,0.0,0.0,0.0253164556962,0.0253164556962,0.0,0.00632911392405,0.0379746835443,0.0,0.0,0.00632911392405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53797468354,0.392405063291,287.0,0.196202531646
whats left of me,nick lachey,0.0406779661017,0.0271186440678,0.0338983050847,0.00338983050847,0.0,0.0,0.0,0.0,0.0576271186441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00338983050847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00338983050847,0.0,0.0,0.0,0.0,0.0,0.00338983050847,0.0,0.0,0.0101694915254,0.00677966101695,0.0,0.0101694915254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338983050847,0.0,0.0203389830508,0.0203389830508,0.0101694915254,0.0,0.0,0.0,0.0,0.00338983050847,0.0,0.0305084745763,0.0,0.00677966101695,0.00338983050847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169491525424,0.00338983050847,0.0,0.0,0.0305084745763,0.00338983050847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00338983050847,0.0,0.0,0.0,0.00338983050847,0.0,0.0,0.0101694915254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00338983050847,0.0,0.00338983050847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101694915254,0.0135593220339,0.00677966101695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,6.0,27.0,14.0,0.0,1.0,6.0,19.0,0.066265060241,0.0301204819277,0.00602409638554,0.0,0.0,0.00602409638554,0.0,0.0,0.0,0.00602409638554,0.0,0.00602409638554,0.00602409638554,0.0180722891566,0.0,0.0,0.0,0.00602409638554,0.0180722891566,0.0,0.0,0.0,0.0,0.0,0.0,0.0180722891566,0.0,0.0421686746988,0.00602409638554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11445783133,0.463855421687,294.0,0.33734939759
so what,field mob featuring ciara,0.0257575757576,0.00454545454545,0.00606060606061,0.0,0.0030303030303,0.00151515151515,0.0,0.0,0.0227272727273,0.00757575757576,0.0,0.0,0.0,0.030303030303,0.0,0.0,0.0,0.00454545454545,0.0030303030303,0.0,0.0,0.00606060606061,0.0030303030303,0.0,0.0212121212121,0.00151515151515,0.0,0.0,0.0,0.0272727272727,0.0,0.0,0.0,0.0106060606061,0.0181818181818,0.0,0.0,0.0,0.0030303030303,0.0,0.0,0.0,0.00757575757576,0.0106060606061,0.0,0.0,0.0,0.0,0.0,0.0121212121212,0.0,0.0,0.0,0.05,0.0,0.0227272727273,0.0136363636364,0.0212121212121,0.0,0.0,0.0,0.0030303030303,0.0,0.0,0.0348484848485,0.00151515151515,0.00151515151515,0.00909090909091,0.00151515151515,0.0030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106060606061,0.00454545454545,0.0136363636364,0.0,0.019696969697,0.00454545454545,0.00151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00757575757576,0.00151515151515,0.0,0.0,0.0,0.0,0.00151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030303030303,0.0,0.0,0.0,0.0,0.0,0.0257575757576,0.00151515151515,0.00151515151515,0.0,0.0,0.0,0.00151515151515,0.0,0.00606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,1.0,12.0,49.0,63.0,0.0,0.0,6.0,0.0,0.0240963855422,0.0180722891566,0.0,0.0301204819277,0.0,0.0210843373494,0.0,0.00903614457831,0.00301204819277,0.00301204819277,0.0,0.0,0.0,0.0,0.00602409638554,0.00602409638554,0.00301204819277,0.00602409638554,0.00301204819277,0.00301204819277,0.00602409638554,0.00301204819277,0.00602409638554,0.0271084337349,0.039156626506,0.00301204819277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87048192771,0.46686746988,659.0,0.355421686747
do it to it,cherish featuring sean p,0.0125173852573,0.0,0.0222531293463,0.0,0.00417246175243,0.0,0.0,0.0,0.0166898470097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166898470097,0.00556328233658,0.0,0.00417246175243,0.00278164116829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00417246175243,0.00973574408901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111265646732,0.0,0.0,0.0,0.0,0.0,0.0,0.0709318497914,0.0,0.0,0.0,0.0737134909597,0.0,0.0264255910987,0.00556328233658,0.00139082058414,0.00556328233658,0.0,0.0,0.0,0.0,0.0,0.00139082058414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431154381085,0.00556328233658,0.00695410292072,0.0,0.00695410292072,0.00278164116829,0.00695410292072,0.0,0.0,0.0,0.0,0.0,0.00278164116829,0.0,0.00278164116829,0.0,0.00139082058414,0.00139082058414,0.0,0.0,0.0111265646732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139082058414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139082058414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,1.0,62.0,25.0,0.0,2.0,11.0,1.0,0.0124223602484,0.0,0.0,0.0124223602484,0.0,0.00310559006211,0.0310559006211,0.0,0.00310559006211,0.00310559006211,0.0,0.0,0.0124223602484,0.0,0.0,0.0,0.0,0.0,0.0,0.00310559006211,0.0,0.00310559006211,0.0,0.0,0.0,0.0,0.0124223602484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27329192547,0.39751552795,719.0,0.180124223602
black horse and the cherry tree,kt tunstall,0.0307262569832,0.0307262569832,0.0139664804469,0.00279329608939,0.0,0.0,0.0,0.0,0.00279329608939,0.0,0.0,0.0,0.0,0.00279329608939,0.0,0.0,0.0,0.0,0.00279329608939,0.0,0.0,0.0167597765363,0.00279329608939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279329608939,0.0,0.00279329608939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279329608939,0.0,0.00279329608939,0.0,0.00279329608939,0.0,0.0,0.0,0.0335195530726,0.0,0.036312849162,0.0195530726257,0.0,0.0,0.00279329608939,0.0,0.0,0.0,0.0,0.00558659217877,0.0,0.0,0.0251396648045,0.00558659217877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279329608939,0.0,0.0,0.00558659217877,0.0,0.0,0.0,0.00837988826816,0.0,0.00279329608939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877,0.0,0.0,0.0,0.0,0.00558659217877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279329608939,0.0,0.184357541899,0.0,0.0195530726257,0.0,0.0,0.0,0.00837988826816,0.00279329608939,0.0,0.0,0.0,0.0,0.0,0.00279329608939,0.00279329608939,0.0,0.0,0.00279329608939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,2.0,23.0,4.0,0.0,0.0,7.0,1.0,0.00564971751412,0.0,0.00564971751412,0.00564971751412,0.00564971751412,0.00564971751412,0.00564971751412,0.0,0.0112994350282,0.0,0.0,0.0,0.0,0.0282485875706,0.0338983050847,0.0169491525424,0.0,0.00564971751412,0.0,0.0112994350282,0.00564971751412,0.0395480225989,0.00564971751412,0.0,0.0,0.0,0.0,0.0,0.0,0.0169491525424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19774011299,0.435028248588,357.0,0.16384180791
there it go the whistle song,juelz santana,0.0107991360691,0.0172786177106,0.00863930885529,0.0,0.0,0.0,0.0,0.0,0.0345572354212,0.00431965442765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129589632829,0.0,0.0,0.105831533477,0.00647948164147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00215982721382,0.0,0.0,0.00215982721382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00215982721382,0.0,0.0,0.0,0.00863930885529,0.0,0.0,0.0,0.0107991360691,0.0,0.0107991360691,0.0194384449244,0.00215982721382,0.00431965442765,0.00215982721382,0.0,0.0,0.0,0.0,0.0,0.0172786177106,0.0,0.0,0.00431965442765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280777537797,0.0,0.00863930885529,0.0129589632829,0.00215982721382,0.0,0.00431965442765,0.00215982721382,0.0,0.0,0.00215982721382,0.0,0.00215982721382,0.0,0.0172786177106,0.0302375809935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00215982721382,0.0,0.0,0.00215982721382,0.0,0.00431965442765,0.0,0.0,0.0,0.0151187904968,0.0,0.0,0.0,0.0,0.0,0.00215982721382,0.0,0.00215982721382,0.0,0.0,0.00431965442765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00215982721382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,6.0,50.0,15.0,0.0,1.0,36.0,10.0,0.0304182509506,0.0114068441065,0.00380228136882,0.00760456273764,0.00760456273764,0.0114068441065,0.00760456273764,0.0,0.0304182509506,0.0988593155894,0.041825095057,0.00380228136882,0.0152091254753,0.0,0.0,0.0,0.0456273764259,0.0114068441065,0.0114068441065,0.0,0.0,0.0,0.0152091254753,0.00380228136882,0.0,0.0,0.00380228136882,0.00380228136882,0.0114068441065,0.0152091254753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1102661597,0.41825095057,461.0,0.19391634981
shoulder lean,young dro featuring ti,0.021676300578,0.0158959537572,0.0158959537572,0.0,0.0028901734104,0.0014450867052,0.0,0.0,0.0115606936416,0.0693641618497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014450867052,0.0014450867052,0.0,0.0028901734104,0.0014450867052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00578034682081,0.00578034682081,0.0,0.0,0.0,0.0014450867052,0.0,0.0,0.0,0.0028901734104,0.0,0.0,0.0014450867052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00722543352601,0.0028901734104,0.00722543352601,0.0346820809249,0.0028901734104,0.0,0.0,0.0,0.0,0.0,0.0,0.00433526011561,0.0014450867052,0.0028901734104,0.0028901734104,0.00433526011561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014450867052,0.0,0.0,0.014450867052,0.0028901734104,0.0014450867052,0.0,0.0115606936416,0.0014450867052,0.00433526011561,0.0014450867052,0.0,0.0,0.0,0.0,0.00433526011561,0.0,0.0,0.0,0.0,0.0,0.0,0.0028901734104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014450867052,0.0,0.0,0.0,0.0,0.0,0.0028901734104,0.0,0.0245664739884,0.0,0.0,0.00578034682081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,7.0,139.0,16.0,0.0,0.0,59.0,0.0,0.0129032258065,0.00645161290323,0.0,0.00430107526882,0.0,0.00430107526882,0.00645161290323,0.0,0.0236559139785,0.0,0.0,0.0,0.0,0.0,0.0,0.00430107526882,0.00430107526882,0.0172043010753,0.0,0.00215053763441,0.0,0.0,0.116129032258,0.00430107526882,0.00215053763441,0.0,0.0344086021505,0.00430107526882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70967741935,0.38064516129,692.0,0.275268817204
unpredictable,jamie foxx featuring ludacris,0.0268041237113,0.0226804123711,0.00412371134021,0.0,0.020618556701,0.0,0.0,0.0,0.0639175257732,0.0020618556701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226804123711,0.0020618556701,0.0,0.0020618556701,0.0020618556701,0.0,0.0,0.0,0.00824742268041,0.0,0.0,0.0,0.0020618556701,0.00824742268041,0.0,0.0,0.0,0.00824742268041,0.0,0.0,0.0,0.00412371134021,0.0,0.0,0.0020618556701,0.0,0.0,0.0,0.0123711340206,0.0,0.0,0.0,0.020618556701,0.0,0.0329896907216,0.0103092783505,0.00618556701031,0.0,0.0,0.00824742268041,0.0,0.0,0.0020618556701,0.0144329896907,0.0,0.0,0.0,0.0103092783505,0.0,0.0,0.0,0.0,0.0,0.0,0.00824742268041,0.0020618556701,0.0,0.0,0.0268041237113,0.0020618556701,0.00824742268041,0.0,0.00824742268041,0.0,0.0020618556701,0.00412371134021,0.0020618556701,0.0,0.0,0.0,0.0,0.0,0.0020618556701,0.0,0.00824742268041,0.0,0.0020618556701,0.0020618556701,0.0103092783505,0.0,0.0,0.0,0.0,0.00412371134021,0.0,0.0,0.00412371134021,0.0,0.0,0.0,0.0103092783505,0.0,0.0,0.0020618556701,0.0185567010309,0.0,0.0020618556701,0.0,0.0,0.0,0.0020618556701,0.00412371134021,0.00824742268041,0.0,0.0,0.00412371134021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,2.0,13.0,50.0,17.0,2.0,0.0,12.0,0.0,0.0271317829457,0.031007751938,0.0,0.0193798449612,0.00387596899225,0.00387596899225,0.0116279069767,0.00387596899225,0.046511627907,0.0,0.046511627907,0.0,0.0232558139535,0.00387596899225,0.00387596899225,0.0,0.0232558139535,0.0116279069767,0.0,0.0,0.0,0.0116279069767,0.015503875969,0.015503875969,0.00387596899225,0.0387596899225,0.0116279069767,0.0116279069767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93410852713,0.496124031008,484.0,0.255813953488
my love,justin timberlake featuring ti,0.0441988950276,0.017955801105,0.0552486187845,0.00138121546961,0.00138121546961,0.00414364640884,0.0,0.0,0.0538674033149,0.0165745856354,0.0,0.0,0.0,0.00138121546961,0.00138121546961,0.0,0.0,0.00138121546961,0.0,0.0,0.0,0.00414364640884,0.00276243093923,0.0,0.00276243093923,0.0,0.0,0.0,0.0,0.00552486187845,0.0,0.0,0.0,0.00276243093923,0.0138121546961,0.0,0.0,0.00138121546961,0.00414364640884,0.0,0.0,0.00138121546961,0.00966850828729,0.00414364640884,0.0,0.00138121546961,0.00138121546961,0.0,0.0,0.0110497237569,0.0,0.0,0.0,0.00828729281768,0.0,0.0262430939227,0.00552486187845,0.00828729281768,0.00690607734807,0.0,0.0,0.00138121546961,0.0,0.0,0.0,0.0,0.00552486187845,0.00276243093923,0.00138121546961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138121546961,0.00276243093923,0.00414364640884,0.0,0.00966850828729,0.0,0.0138121546961,0.0,0.0,0.0,0.00138121546961,0.0,0.0,0.00138121546961,0.00276243093923,0.0,0.00276243093923,0.0,0.00138121546961,0.00138121546961,0.00414364640884,0.00138121546961,0.0,0.0,0.0,0.00138121546961,0.0,0.0,0.0,0.0,0.00138121546961,0.0,0.0,0.0,0.0,0.00276243093923,0.0303867403315,0.0,0.0,0.0,0.0,0.0,0.0151933701657,0.00138121546961,0.00552486187845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,8.0,5.0,53.0,14.0,0.0,6.0,70.0,19.0,0.00251256281407,0.00251256281407,0.0226130653266,0.0100502512563,0.0,0.0552763819095,0.0,0.072864321608,0.00251256281407,0.00753768844221,0.0175879396985,0.0150753768844,0.0100502512563,0.0,0.0,0.0125628140704,0.0125628140704,0.0251256281407,0.00753768844221,0.00502512562814,0.00753768844221,0.00502512562814,0.0100502512563,0.0427135678392,0.00502512562814,0.00251256281407,0.0,0.0150753768844,0.00251256281407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39447236181,0.366834170854,712.0,0.158291457286
